,gt_ms,x_gt,y_gt,x_pre,y_pre,x_filtered,y_filtered
0,0.0,-3.0310399532318115,-0.6694319248199463,-2.9751391410827637,-1.0063835382461548,-3.0578377,-0.9919672
1,33.0,-3.0310399532318115,-0.6694319248199463,-2.8540918827056885,-0.9059622287750244,-2.9751391,-0.9919672
2,67.0,-3.0310399532318115,-0.6694319248199463,-2.9262542724609375,-0.9298379421234131,-2.9751391,-0.9919672
3,100.0,-3.0310399532318115,-0.6694319248199463,-2.9175503253936768,-0.9910638332366943,-2.9262543,-0.99106383
4,133.0,-3.0310399532318115,-0.6694319248199463,-2.8874387741088867,-0.8188506364822388,-2.9262543,-0.99106383
5,167.0,-3.0310399532318115,-0.6694319248199463,-3.1366004943847656,-0.7156804800033569,-2.9262543,-0.99106383
6,200.0,-3.0310399532318115,-0.6694319248199463,-3.152670383453369,-0.6943084001541138,-2.9262543,-0.81885064
7,233.0,-3.0310399532318115,-0.6694319248199463,-2.8916311264038086,-0.878521203994751,-2.9262543,-0.8785212
8,267.0,-3.0310399532318115,-0.6694319248199463,-3.060811758041382,-0.8446611166000366,-2.9262543,-0.8446611
9,300.0,-3.0310399532318115,-0.6694319248199463,-2.883392333984375,-1.0330342054367065,-2.9262543,-0.8785212
10,333.0,-3.0310399532318115,-0.6694319248199463,-2.9709010124206543,-0.8366575241088867,-2.9262543,-0.8446611
11,367.0,-3.0310399532318115,-0.6694319248199463,-3.2458252906799316,-0.6853272318840027,-2.9262543,-0.8446611
12,400.0,-3.0310399532318115,-0.6694319248199463,-3.1964077949523926,-0.7291344404220581,-2.970901,-0.8366575
13,433.0,-3.0310399532318115,-0.6694319248199463,-3.173579216003418,-0.7582494020462036,-3.1735792,-0.7582494
14,467.0,-3.0310399532318115,-0.6694319248199463,-3.104424476623535,-0.8464113473892212,-3.1044245,-0.8366575
15,500.0,-3.0310399532318115,-0.6694319248199463,-2.980714797973633,-0.9014750719070435,-3.1044245,-0.8366575
16,533.0,-3.0310399532318115,-0.6694319248199463,-2.9141950607299805,-0.9288011789321899,-3.1044245,-0.84641135
17,567.0,-3.0310399532318115,-0.6694319248199463,-2.9676692485809326,-0.9569166898727417,-2.9807148,-0.9014751
18,600.0,-3.0310399532318115,-0.6694319248199463,-3.0652849674224854,-1.0970571041107178,-3.065285,-0.9288012
19,633.0,-3.0310399532318115,-0.6694319248199463,-3.1523489952087402,-0.9774202108383179,-3.065285,-0.9569167
20,667.0,-3.0310399532318115,-0.6694319248199463,-2.9178318977355957,-0.9966375827789307,-3.065285,-0.9774202
