,gt_ms,x_gt,y_gt,x_pre,y_pre,x_filtered,y_filtered
0,0.0,-3.0242795944213867,-0.8722912669181824,-2.9591376781463623,-1.0014194250106812,-2.8291795,-1.010645
1,33.0,-3.0242795944213867,-0.8722912669181824,-2.8523948192596436,-1.0498905181884766,-2.8523948,-1.010645
2,67.0,-3.0242795944213867,-0.8722912669181824,-2.9901959896087646,-0.9600536823272705,-2.8523948,-1.010645
3,100.0,-3.0242795944213867,-0.8722912669181824,-2.9667561054229736,-0.9954519271850586,-2.8523948,-1.010645
4,133.0,-3.0242795944213867,-0.8722912669181824,-2.855333089828491,-1.019779086112976,-2.855333,-1.010645
5,167.0,-3.0242795944213867,-0.8722912669181824,-2.8185360431671143,-1.059958577156067,-2.8523948,-1.010645
6,200.0,-3.0242795944213867,-0.8722912669181824,-3.0123000144958496,-0.9846211671829224,-2.855333,-1.010645
7,233.0,-3.0242795944213867,-0.8722912669181824,-2.927719831466675,-1.000396966934204,-2.855333,-1.010645
8,267.0,-3.0242795944213867,-0.8722912669181824,-2.989433765411377,-0.9573923349380493,-2.9277198,-1.000397
9,300.0,-3.0242795944213867,-0.8722912669181824,-2.8893187046051025,-1.0260944366455078,-2.8893187,-1.010645
10,333.0,-3.0242795944213867,-0.8722912669181824,-2.832434892654419,-1.005074143409729,-2.8893187,-1.0050741
11,367.0,-3.0242795944213867,-0.8722912669181824,-2.775369167327881,-1.061537742614746,-2.8893187,-1.010645
12,400.0,-3.0242795944213867,-0.8722912669181824,-2.787076234817505,-1.0101268291473389,-2.832435,-1.0101268
13,433.0,-3.0242795944213867,-0.8722912669181824,-2.736560583114624,-1.0494798421859741,-2.7870762,-1.010645
14,467.0,-3.0242795944213867,-0.8722912669181824,-2.668745279312134,-1.1120496988296509,-2.7870762,-1.010645
15,500.0,-3.0242795944213867,-0.8722912669181824,-2.6877710819244385,-1.0589109659194946,-2.7365606,-1.0494798
16,533.0,-3.0242795944213867,-0.8722912669181824,-2.5963456630706787,-1.1164319515228271,-2.687771,-1.058911
17,567.0,-3.0242795944213867,-0.8722912669181824,-2.727689027786255,-1.0881773233413696,-2.727689,-1.058911
18,600.0,-3.0242795944213867,-0.8722912669181824,-2.700239896774292,-1.0537009239196777,-2.70024,-1.058911
19,633.0,-3.0242795944213867,-0.8722912669181824,-2.474954843521118,-1.1664294004440308,-2.70024,-1.058911
20,667.0,-3.0242795944213867,-0.8722912669181824,-2.6247198581695557,-1.133467435836792,-2.70024,-1.058911
21,700.0,-3.0242795944213867,-0.8722912669181824,-2.7216804027557373,-1.0936342477798462,-2.70024,-1.0936342
22,733.0,-3.0242795944213867,-0.8722912669181824,-2.780745506286621,-1.052369475364685,-2.70024,-1.058911
23,767.0,-3.0242795944213867,-0.8722912669181824,-2.6600706577301025,-1.0911366939544678,-2.70024,-1.0911367
24,800.0,-3.0242795944213867,-0.8722912669181824,-2.6883199214935303,-1.109541654586792,-2.70024,-1.0911367
25,833.0,-3.0242795944213867,-0.8722912669181824,-2.69069504737854,-1.06895112991333,-2.690695,-1.0911367
26,867.0,-3.0242795944213867,-0.8722912669181824,-2.8772428035736084,-1.0169028043746948,-2.70024,-1.0911367
27,900.0,-3.0242795944213867,-0.8722912669181824,-2.8206331729888916,-0.9715558290481567,-2.70024,-1.0689511
