,gt_ms,x_gt,y_gt,x_pre,y_pre,x_filtered,y_filtered
0,0.0,-3.0310399532318115,-0.6694319248199463,-2.7090775966644287,-1.3895186185836792,-2.834913,-1.3388044
1,33.0,-3.0310399532318115,-0.6694319248199463,-2.8158626556396484,-1.0357240438461304,-2.8330746,-1.3094712
2,67.0,-3.0310399532318115,-0.6694319248199463,-2.8464460372924805,-1.2115617990493774,-2.8343308,-1.3002675
3,100.0,-3.0310399532318115,-0.6694319248199463,-2.962102174758911,-1.0569783449172974,-2.846348,-1.2773671
4,133.0,-3.0310399532318115,-0.6694319248199463,-2.88240385055542,-1.0396430492401123,-2.8498287,-1.2543827
5,167.0,-3.0310399532318115,-0.6694319248199463,-2.8414275646209717,-0.988268256187439,-2.8490393,-1.2293348
6,200.0,-3.0310399532318115,-0.6694319248199463,-2.8428263664245605,-1.0703331232070923,-2.8484557,-1.2143856
7,233.0,-3.0310399532318115,-0.6694319248199463,-2.8523507118225098,-1.3698126077651978,-2.8488317,-1.229416
8,267.0,-3.0310399532318115,-0.6694319248199463,-2.8159339427948,-1.0582600831985474,-2.8457406,-1.2133188
9,300.0,-3.0310399532318115,-0.6694319248199463,-2.852175235748291,-1.1605889797210693,-2.8463452,-1.2083653
10,333.0,-3.0310399532318115,-0.6694319248199463,-2.8282978534698486,-1.421826958656311,-2.8446033,-1.229015
11,367.0,-3.0310399532318115,-0.6694319248199463,-2.885321617126465,-1.3526955842971802,-2.8484297,-1.2406484
12,400.0,-3.0310399532318115,-0.6694319248199463,-2.8219640254974365,-0.9582469463348389,-2.845943,-1.2140521
13,433.0,-3.0310399532318115,-0.6694319248199463,-2.9133529663085938,-1.0153875350952148,-2.8524525,-1.194849
14,467.0,-3.0310399532318115,-0.6694319248199463,-2.494616746902466,-2.2928569316864014,-2.8187244,-1.299093
15,500.0,-3.0310399532318115,-0.6694319248199463,-2.779099225997925,-1.3549453020095825,-2.8150017,-1.3043395
16,533.0,-3.0310399532318115,-0.6694319248199463,-2.7545549869537354,-1.6516016721725464,-2.8091662,-1.337946
17,567.0,-3.0310399532318115,-0.6694319248199463,-2.8080894947052,-1.0958504676818848,-2.8090649,-1.3151387
18,600.0,-3.0310399532318115,-0.6694319248199463,-2.822864055633545,-1.4857251644134521,-2.8103614,-1.3311828
19,633.0,-3.0310399532318115,-0.6694319248199463,-2.7432072162628174,-1.3441060781478882,-2.8038774,-1.3324304
20,667.0,-3.0310399532318115,-0.6694319248199463,-2.7819998264312744,-1.0756467580795288,-2.8018222,-1.3082428
21,700.0,-3.0310399532318115,-0.6694319248199463,-2.9049739837646484,-0.9681814908981323,-2.8115225,-1.2761937
22,733.0,-3.0310399532318115,-0.6694319248199463,-2.821932077407837,-0.9902944564819336,-2.8125272,-1.2485335
23,767.0,-3.0310399532318115,-0.6694319248199463,-2.9489376544952393,-1.121558427810669,-2.825358,-1.236596
24,800.0,-3.0310399532318115,-0.6694319248199463,-2.8966898918151855,-1.2757447957992554,-2.8320625,-1.2402761
25,833.0,-3.0310399532318115,-0.6694319248199463,-2.773844003677368,-1.415999412536621,-2.8264403,-1.2572671
26,867.0,-3.0310399532318115,-0.6694319248199463,-2.791386842727661,-1.315118432044983,-2.8231463,-1.2627047
27,900.0,-3.0310399532318115,-0.6694319248199463,-2.7542710304260254,-1.214356780052185,-2.8166723,-1.2581613
28,933.0,-3.0310399532318115,-0.6694319248199463,-2.8435161113739014,-1.3880314826965332,-2.819264,-1.2707107
29,967.0,-3.0310399532318115,-0.6694319248199463,-2.8110477924346924,-1.3594845533370972,-2.8184922,-1.2790563
30,1000.0,-3.0310399532318115,-0.6694319248199463,-2.8190243244171143,-0.9807406663894653,-2.818542,-1.2509527
31,1033.0,-3.0310399532318115,-0.6694319248199463,-2.9726154804229736,-1.276549220085144,-2.8334327,-1.2534239
32,1067.0,-3.0310399532318115,-0.6694319248199463,-2.922257423400879,-1.3019976615905762,-2.8417826,-1.2579892
33,1100.0,-3.0310399532318115,-0.6694319248199463,-2.7991645336151123,-1.5902023315429688,-2.8377771,-1.2892945
34,1133.0,-3.0310399532318115,-0.6694319248199463,-2.641500234603882,-1.416424036026001,-2.8187988,-1.3015753
35,1167.0,-3.0310399532318115,-0.6694319248199463,-2.745361089706421,-1.4927295446395874,-2.8118963,-1.3195589
36,1200.0,-3.0310399532318115,-0.6694319248199463,-2.77593731880188,-1.3982977867126465,-2.808518,-1.3269581
37,1233.0,-3.0310399532318115,-0.6694319248199463,-2.7177040576934814,-1.2119367122650146,-2.7997475,-1.3158419
