,gt_ms,x_gt,y_gt,x_pre,y_pre,x_filtered,y_filtered
0,0.0,-3.0242795944213867,-0.8722912669181824,-2.9240291118621826,-0.9982403516769409,-2.838097,-1.0094796
1,33.0,-3.0242795944213867,-0.8722912669181824,-2.8261406421661377,-1.016446828842163,-2.8369431,-1.0101521
2,67.0,-3.0242795944213867,-0.8722912669181824,-2.771745204925537,-1.0786367654800415,-2.8308148,-1.0165893
3,100.0,-3.0242795944213867,-0.8722912669181824,-2.9591376781463623,-1.0014194250106812,-2.8428833,-1.015164
4,133.0,-3.0242795944213867,-0.8722912669181824,-2.8523948192596436,-1.0498905181884766,-2.843801,-1.0185163
5,167.0,-3.0242795944213867,-0.8722912669181824,-2.9901959896087646,-0.9600536823272705,-2.8575706,-1.0130213
6,200.0,-3.0242795944213867,-0.8722912669181824,-2.9667561054229736,-0.9954519271850586,-2.8678358,-1.0113708
7,233.0,-3.0242795944213867,-0.8722912669181824,-2.855333089828491,-1.019779086112976,-2.8666286,-1.0121822
8,267.0,-3.0242795944213867,-0.8722912669181824,-2.8185360431671143,-1.059958577156067,-2.8621082,-1.0166721
9,300.0,-3.0242795944213867,-0.8722912669181824,-3.0123000144958496,-0.9846211671829224,-2.8762348,-1.0136604
10,333.0,-3.0242795944213867,-0.8722912669181824,-2.927719831466675,-1.000396966934204,-2.8812048,-1.0123802
11,367.0,-3.0242795944213867,-0.8722912669181824,-2.989433765411377,-0.9573923349380493,-2.8913794,-1.0072123
12,400.0,-3.0242795944213867,-0.8722912669181824,-2.8893187046051025,-1.0260944366455078,-2.8911858,-1.0089864
13,433.0,-3.0242795944213867,-0.8722912669181824,-2.832434892654419,-1.005074143409729,-2.8855116,-1.0086088
14,467.0,-3.0242795944213867,-0.8722912669181824,-2.775369167327881,-1.061537742614746,-2.8751535,-1.0135833
15,500.0,-3.0242795944213867,-0.8722912669181824,-2.787076234817505,-1.0101268291473389,-2.866873,-1.0132586
16,533.0,-3.0242795944213867,-0.8722912669181824,-2.736560583114624,-1.0494798421859741,-2.8542824,-1.0167552
17,567.0,-3.0242795944213867,-0.8722912669181824,-2.668745279312134,-1.1120496988296509,-2.836826,-1.0257144
18,600.0,-3.0242795944213867,-0.8722912669181824,-2.6877710819244385,-1.0589109659194946,-2.8228085,-1.0288334
19,633.0,-3.0242795944213867,-0.8722912669181824,-2.5963456630706787,-1.1164319515228271,-2.8009143,-1.0372932
20,667.0,-3.0242795944213867,-0.8722912669181824,-2.727689027786255,-1.0881773233413696,-2.794034,-1.0420746
21,700.0,-3.0242795944213867,-0.8722912669181824,-2.700239896774292,-1.0537009239196777,-2.7852194,-1.0431668
