,gt_ms,x_gt,y_gt,x_pre,y_pre,x_filtered,y_filtered
0,0.0,-3.0242795944213867,-0.8722912669181824,-2.3382904529571533,-1.0366857051849365,-2.5136814,-1.1667993
1,33.0,-3.0242795944213867,-0.8722912669181824,-2.362096071243286,-1.0068473815917969,-2.4990337,-1.1513414
2,67.0,-3.0242795944213867,-0.8722912669181824,-2.313497543334961,-0.974759042263031,-2.481579,-1.1347302
3,100.0,-3.0242795944213867,-0.8722912669181824,-2.184574604034424,-0.9569759368896484,-2.4536111,-1.11801
4,133.0,-3.0242795944213867,-0.8722912669181824,-2.2961602210998535,-0.9748837947845459,-2.438401,-1.1041843
5,167.0,-3.0242795944213867,-0.8722912669181824,-2.292137622833252,-0.9680553078651428,-2.4246502,-1.091386
6,200.0,-3.0242795944213867,-0.8722912669181824,-2.2551019191741943,-1.0060772895812988,-2.408707,-1.0833696
7,233.0,-3.0242795944213867,-0.8722912669181824,-2.2840044498443604,-0.9835711121559143,-2.3966653,-1.0737336
8,267.0,-3.0242795944213867,-0.8722912669181824,-2.3176374435424805,-0.9815381765365601,-2.3892405,-1.0650694
9,300.0,-3.0242795944213867,-0.8722912669181824,-2.449537754058838,-0.9667083621025085,-2.3949106,-1.0558254
10,333.0,-3.0242795944213867,-0.8722912669181824,-2.50429630279541,-0.9890151023864746,-2.405482,-1.0493765
11,367.0,-3.0242795944213867,-0.8722912669181824,-2.591789484024048,-1.0027716159820557,-2.4230175,-1.0449985
12,400.0,-3.0242795944213867,-0.8722912669181824,-2.7577781677246094,-1.0521234273910522,-2.454564,-1.0456681
13,433.0,-3.0242795944213867,-0.8722912669181824,-2.8762147426605225,-1.1736186742782593,-2.4954085,-1.0580345
14,467.0,-3.0242795944213867,-0.8722912669181824,-2.8737850189208984,-1.1367871761322021,-2.5310607,-1.0654387
15,500.0,-3.0242795944213867,-0.8722912669181824,-2.64908504486084,-1.1167781352996826,-2.5421522,-1.070264
16,533.0,-3.0242795944213867,-0.8722912669181824,-2.8099632263183594,-1.0623804330825806,-2.5680459,-1.0695031
17,567.0,-3.0242795944213867,-0.8722912669181824,-2.8399109840393066,-0.987743079662323,-2.59363,-1.0618172
18,600.0,-3.0242795944213867,-0.8722912669181824,-2.8494036197662354,-1.0939040184020996,-2.6176946,-1.0648323
19,633.0,-3.0242795944213867,-0.8722912669181824,-2.853696346282959,-1.0723843574523926,-2.6405013,-1.0655612
20,667.0,-3.0242795944213867,-0.8722912669181824,-2.848510980606079,-1.0402778387069702,-2.6600618,-1.0631857
21,700.0,-3.0242795944213867,-0.8722912669181824,-2.9582529067993164,-1.0727839469909668,-2.6881263,-1.0640874
22,733.0,-3.0242795944213867,-0.8722912669181824,-2.4892220497131348,-1.1577328443527222,-2.6688771,-1.0731329
23,767.0,-3.0242795944213867,-0.8722912669181824,-2.221827507019043,-2.2661285400390625,-2.6266804,-1.1864499
24,800.0,-3.0242795944213867,-0.8722912669181824,-2.373363971710205,-1.7491658926010132,-2.602824,-1.2395408
25,833.0,-3.0242795944213867,-0.8722912669181824,-2.4578475952148438,-1.2059030532836914,-2.5888143,-1.2362899
26,867.0,-3.0242795944213867,-0.8722912669181824,-2.824843168258667,-1.4275487661361694,-2.6110375,-1.2542713
27,900.0,-3.0242795944213867,-0.8722912669181824,-2.8108296394348145,-1.3635774850845337,-2.629839,-1.2645401
