,gt_ms,x_gt,y_gt,x_pre,y_pre,x_filtered,y_filtered
0,0.0,-3.0242795944213867,-0.8722912669181824,-2.093665361404419,-1.5143582820892334,-2.1891618,-1.4604623
1,33.0,-3.0242795944213867,-0.8722912669181824,-2.1751396656036377,-1.4831409454345703,-2.1877072,-1.4713998
2,67.0,-3.0242795944213867,-0.8722912669181824,-2.1582839488983154,-1.492548942565918,-2.1751397,-1.483141
3,100.0,-3.0242795944213867,-0.8722912669181824,-2.1853973865509033,-1.489553689956665,-2.1853974,-1.483141
4,133.0,-3.0242795944213867,-0.8722912669181824,-2.127466917037964,-1.492530107498169,-2.1751397,-1.4895537
5,167.0,-3.0242795944213867,-0.8722912669181824,-2.1782913208007812,-1.4595770835876465,-2.1782913,-1.483141
6,200.0,-3.0242795944213867,-0.8722912669181824,-2.258836507797241,-1.440875768661499,-2.1782913,-1.483141
7,233.0,-3.0242795944213867,-0.8722912669181824,-2.154512405395508,-1.4870710372924805,-2.1782913,-1.483141
8,267.0,-3.0242795944213867,-0.8722912669181824,-2.164792060852051,-1.5004487037658691,-2.1782913,-1.483141
9,300.0,-3.0242795944213867,-0.8722912669181824,-2.225409984588623,-1.4725067615509033,-2.1782913,-1.483141
10,333.0,-3.0242795944213867,-0.8722912669181824,-2.2310163974761963,-1.428189754486084,-2.1782913,-1.483141
11,367.0,-3.0242795944213867,-0.8722912669181824,-2.2700421810150146,-1.4386980533599854,-2.22541,-1.4725068
12,400.0,-3.0242795944213867,-0.8722912669181824,-2.2689292430877686,-1.424536943435669,-2.2310164,-1.438698
13,433.0,-3.0242795944213867,-0.8722912669181824,-2.2926177978515625,-1.4135890007019043,-2.2689292,-1.438698
14,467.0,-3.0242795944213867,-0.8722912669181824,-2.1777751445770264,-1.5135409832000732,-2.2310164,-1.438698
15,500.0,-3.0242795944213867,-0.8722912669181824,-2.345848798751831,-1.398942232131958,-2.2689292,-1.438698
16,533.0,-3.0242795944213867,-0.8722912669181824,-2.3119122982025146,-1.450873613357544,-2.2689292,-1.438698
17,567.0,-3.0242795944213867,-0.8722912669181824,-2.3359386920928955,-1.4293992519378662,-2.3119123,-1.438698
18,600.0,-3.0242795944213867,-0.8722912669181824,-2.3044309616088867,-1.4287645816802979,-2.304431,-1.438698
19,633.0,-3.0242795944213867,-0.8722912669181824,-2.2804694175720215,-1.4235763549804688,-2.304431,-1.4293993
20,667.0,-3.0242795944213867,-0.8722912669181824,-2.345228672027588,-1.3652431964874268,-2.304431,-1.4287646
21,700.0,-3.0242795944213867,-0.8722912669181824,-2.378844976425171,-1.3681690692901611,-2.304431,-1.4235764
22,733.0,-3.0242795944213867,-0.8722912669181824,-2.3120200634002686,-1.4054718017578125,-2.31202,-1.4054718
23,767.0,-3.0242795944213867,-0.8722912669181824,-2.3705480098724365,-1.387847900390625,-2.31202,-1.4054718
24,800.0,-3.0242795944213867,-0.8722912669181824,-2.3284010887145996,-1.4108238220214844,-2.31202,-1.4054718
25,833.0,-3.0242795944213867,-0.8722912669181824,-2.3172028064727783,-1.4064702987670898,-2.3172028,-1.4054718
26,867.0,-3.0242795944213867,-0.8722912669181824,-2.3123221397399902,-1.3983194828033447,-2.3123221,-1.4054718
27,900.0,-3.0242795944213867,-0.8722912669181824,-2.379072904586792,-1.3376903533935547,-2.3172028,-1.4054718
